"source","scenario (PRIMAP)","provenance","area (ISO3)","entity","unit","category (IPCC2006)","1880","1881","1882","1883","1884","1885","1886","1887","1888","1889","1890","1891","1892","1893","1894","1895","1896","1897","1898","1899","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"Andrew_Cement","231016","measured","SLE","CO2","CO2 * kt / year","2.A.1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Andrew_Cement","231016","measured","SLV","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,18.17,25.44,29.07,32.71,43.61,43.61,39.98,43.61,36.34,32.71,39.98,43.61,39.98,69.05,69.05,76.32,69.05,79.95,90.86,109.0,119.9,145.4,163.5,158.6,182.2,219.6,280.9,247.1,213.9,194.9,199.9,181.3,203.0,197.8,271.1,275.0,275.6,276.7,293.1,180.4,370.2,365.0,381.7,406.1,436.4,455.0,439.9,453.4,496.7,555.6,579.8,523.3,464.4,533.0,521.2,516.4,479.1,507.2,515.8,536.2,466.3,387.7,383.8,341.2,348.9,422.2,496.2,387.7,414.8,414.8
"Andrew_Cement","231016","measured","SOM","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,21.42,16.42,4.099,10.23,10.22,10.2,10.19,0.0,0.0,0.0,0.0,"","","","","","","","","","","","","","","","","","","","","","",""
"Andrew_Cement","231016","measured","SRB","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",132.1,0.0,0.0,144.7,108.8,106.4,109.6,128.5,105.3,100.8,113.1,104.9,0.0,"","",162.8,0.0,20.98,93.28,196.8,189.5,205.0,204.0,194.4,217.3,217.0,234.1,262.2,259.4,333.9,333.0,376.2,409.0,398.0,431.0,490.2,526.4,551.3,588.1,630.4,737.4,790.0,882.4,971.7,1111.0,1330.0,1361.0,1415.0,1533.0,1617.0,1801.0,1888.0,1913.0,1799.0,1817.0,1738.0,1639.0,1567.0,1587.0,1535.0,1515.0,1438.0,1340.0,1369.0,866.3,472.5,713.6,766.9,1014.0,941.5,1074.0,763.6,1046.0,1209.0,1211.0,1059.0,1157.0,1188.0,1324.0,1366.0,1435.0,1081.0,1051.0,1032.0,877.7,772.0,666.4,686.7,747.7,792.2,869.0,893.1,981.5,1084.0,1084.0
"Andrew_Cement","231016","measured","SSD","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Andrew_Cement","231016","measured","STP","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Andrew_Cement","231016","measured","SUR","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.44,29.07,29.07,21.81,14.54,25.3,21.56,28.58,28.42,31.73,35.17,34.9,34.7,24.14,24.0,23.86,23.71,23.57,23.42,22.62,22.6,22.58,22.56,27.05,27.03,27.01,26.99,26.97,26.94,26.92,28.86,28.56,28.26,27.96,27.66,27.47,26.98,26.29,19.47,17.77,29.03,44.53,51.31,27.6,27.6,7.886,11.83,11.83,19.72,19.72,19.72,19.72
"Andrew_Cement","231016","measured","SVK","CO2","CO2 * kt / year","2.A.1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.1,221.3,199.5,157.6,165.7,176.5,194.2,251.1,0.0,51.88,39.61,55.97,60.07,65.54,0.0,0.0,170.1,259.5,304.1,320.3,341.9,379.2,402.4,422.0,464.0,523.8,569.0,653.8,726.7,822.9,883.5,933.6,998.0,906.4,956.9,992.7,1060.0,1102.0,1104.0,1134.0,1242.0,1319.0,1319.0,1355.0,1431.0,1471.0,1497.0,1507.0,1574.0,1563.0,1586.0,1614.0,1559.0,1586.0,1575.0,1528.0,1524.0,1525.0,1612.0,1577.0,1464.0,1038.0,1307.0,1029.0,1115.0,1155.0,1100.0,1215.0,1822.0,1827.0,1190.0,1209.0,1165.0,921.6,1217.0,1256.0,1389.0,1485.0,1604.0,1213.0,859.9,1262.0,1096.0,1135.0,1267.0,1309.0,1341.0,1367.0,1347.0,1404.0,1443.0,1453.0,1453.0
"Andrew_Cement","231016","measured","SVN","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",73.38,0.0,0.0,81.2,59.5,58.16,60.48,71.33,57.4,56.14,67.9,63.23,0.0,"","",45.96,0.0,12.65,56.07,116.7,113.0,121.7,107.0,101.7,117.5,109.8,120.5,137.1,136.1,172.5,170.1,190.9,204.1,199.8,212.8,239.1,253.1,250.4,253.6,245.7,271.4,280.7,309.5,349.2,402.1,405.1,420.2,445.4,467.0,478.4,497.3,505.9,512.9,579.5,553.6,548.1,534.9,511.8,502.2,474.0,521.9,477.2,470.5,416.7,384.9,288.7,382.7,406.1,436.1,441.5,460.1,464.5,490.7,505.0,443.5,451.4,473.2,486.7,511.6,542.9,593.0,421.5,358.3,305.8,315.8,391.1,418.3,367.2,343.7,410.2,450.1,477.6,474.9,468.9,468.9
"Andrew_Cement","231016","measured","SWE","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",110.7,109.7,128.4,141.0,169.2,194.4,138.7,152.5,173.0,139.9,113.2,117.5,140.0,120.8,182.5,195.6,202.7,222.3,234.8,247.3,233.2,284.0,304.6,257.9,241.0,200.7,287.1,367.1,392.5,432.5,490.6,585.1,345.3,319.7,407.0,457.8,523.3,600.1,723.2,766.8,734.1,839.5,963.0,1007.0,1047.0,1163.0,1217.0,1261.0,1232.0,1210.0,1239.0,1396.0,1388.0,1504.0,1519.0,1632.0,1792.0,1864.0,1857.0,1926.0,1933.0,1955.0,2013.0,1955.0,1922.0,2094.0,1648.0,1556.0,1433.0,1311.0,1180.0,1201.0,1233.0,1168.0,1163.0,1136.0,1212.0,1080.0,1044.0,1148.0,1150.0,1246.0,1272.0,1137.0,1089.0,1092.0,1109.0,1296.0,1225.0,1105.0,1133.0,1139.0,1288.0,1332.0,1280.0,1206.0,1284.0,1315.0,1442.0,1339.0,1396.0,1263.0,1324.0,1361.0,1479.0,1402.0,1399.0,1537.0,1554.0,1484.0,1607.0,1357.0,1272.0,1259.0,1259.0
"Andrew_Cement","231016","measured","SWZ","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Andrew_Cement","231016","measured","SXM","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Andrew_Cement","231016","measured","SYC","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Andrew_Cement","231016","measured","SYR","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3.634,10.9,14.54,10.9,14.54,29.07,61.78,61.78,58.15,21.81,21.81,54.51,36.34,18.17,18.17,21.81,25.44,25.44,29.07,33.0,32.71,76.32,109.0,124.4,130.8,159.9,156.3,192.6,222.1,239.9,265.3,301.3,338.0,312.5,334.4,305.3,298.0,454.3,461.6,476.4,450.7,498.1,417.7,476.1,490.6,542.9,676.0,686.6,874.2,933.8,1073.0,1190.0,1643.0,1917.0,1902.0,1838.0,1673.0,1424.0,1478.0,1461.0,1450.0,1521.0,1836.0,1823.0,1794.0,1795.0,1916.0,1809.0,2000.0,1790.0,1897.0,1737.0,1754.0,1694.0,1638.0,1696.0,1848.0,1910.0,1861.0,2151.0,1769.0,2087.0,1393.0,646.1,646.1,855.7,740.4,750.9,768.4,838.2,873.2,873.2
"Andrew_Cement","231016","measured","TCA","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Andrew_Cement","231016","measured","TCD","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"","","","","","","","","","","","","","","","","","","","",0.0,0.7649,53.53,70.06,77.5,85.25,96.87,135.6,143.4,158.9,151.1,197.6,197.6
"Andrew_Cement","231016","measured","TGO","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.2,67.22,79.03,0.0,0.0,0.0,0.0,0.0,226.5,222.8,224.3,194.9,207.3,252.3,313.0,342.4,358.9,383.0,402.4,401.3,371.0,380.0,317.8,398.0,411.5,102.2,374.0,615.7,320.1,396.8,490.7,742.2,747.3,783.6,679.8,604.4,471.2,546.1,551.2,624.3,607.1,473.7,435.4,814.1,819.7,763.9,747.2,920.1,864.3,920.1,920.1
"Andrew_Cement","231016","measured","THA","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",29.07,25.44,21.81,25.44,25.44,29.07,36.34,39.98,47.25,58.15,58.15,"",32.71,14.54,"","",29.07,39.98,61.78,83.91,152.6,123.2,141.7,189.3,189.0,196.0,200.1,225.3,250.8,261.7,399.8,476.1,490.6,523.1,617.5,734.1,857.4,1170.0,1188.0,1297.0,1355.0,1622.0,1756.0,1830.0,1830.0,2024.0,2282.0,2238.0,2276.0,2275.0,2627.0,2727.0,2948.0,3288.0,3106.0,3049.0,3729.0,4281.0,5483.0,6468.0,5995.0,8232.0,12060.0,13360.0,15340.0,17350.0,19340.0,13280.0,16080.0,15300.0,17470.0,19740.0,17490.0,18260.0,20240.0,21230.0,22010.0,19440.0,18680.0,18490.0,18210.0,18750.0,18910.0,19720.0,20020.0,23050.0,22390.0,22470.0,22300.0,21930.0,21150.0,21150.0
"Andrew_Cement","231016","measured","TJK","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3.642,4.505,5.828,6.238,6.576,5.157,6.727,8.544,11.19,10.44,10.9,10.9,11.12,11.13,"","","",3.475,6.562,9.287,12.79,15.52,20.41,24.11,27.46,31.12,37.08,43.96,48.66,56.64,65.38,76.23,89.58,100.2,113.1,120.5,128.5,143.4,158.7,168.3,174.0,178.8,189.9,200.9,209.8,221.2,233.6,248.7,251.1,254.8,252.5,242.7,244.7,248.7,241.7,250.3,254.0,255.0,262.9,266.6,270.0,271.0,263.7,248.3,196.3,147.2,98.07,49.02,24.5,17.64,8.815,14.69,24.47,34.25,48.91,81.3,94.62,124.0,138.0,153.0,93.06,95.35,144.0,146.0,123.0,188.0,562.0,693.0,665.1,1523.0,1879.0,2053.0,2074.0,1955.0,1955.0
"Andrew_Cement","231016","measured","TKM","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",10.12,12.51,16.19,17.33,18.27,14.33,18.69,23.74,31.1,29.0,30.29,30.29,30.88,30.92,"","","",9.654,18.23,25.8,35.53,43.1,56.69,66.97,76.29,86.47,103.0,122.1,135.2,157.4,181.6,211.8,248.9,278.4,314.2,334.9,356.9,398.4,440.8,467.6,483.5,496.8,527.6,558.3,583.2,615.1,649.8,692.0,690.8,692.8,678.7,644.6,642.1,644.7,618.9,632.9,634.2,628.5,639.5,640.1,639.6,633.5,607.9,571.8,447.2,446.7,284.0,177.1,182.5,181.9,181.7,181.5,181.3,180.6,179.8,179.0,217.8,256.3,359.4,362.2,391.5,419.9,438.9,737.6,893.8,1013.0,1107.0,1259.0,1336.0,1374.0,1030.0,915.9,725.1,801.4,801.4
"Andrew_Cement","231016","measured","TLS","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Andrew_Cement","231016","measured","TON","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Andrew_Cement","231016","measured","TTO","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,61.87,68.96,65.32,72.61,87.22,87.35,47.25,79.95,79.95,87.22,94.42,105.4,94.49,105.4,119.9,134.5,127.2,141.7,123.6,119.9,127.2,115.3,103.6,106.3,101.9,87.0,65.56,88.92,179.6,184.7,149.7,145.1,143.7,158.6,166.6,189.1,209.1,207.5,227.0,250.4,239.8,264.3,279.4,294.8,293.6,316.6,294.9,312.4,319.1,317.9,281.8,359.0,361.6,380.5,343.9,311.0,323.2,254.1,311.6,324.5,325.7,279.5,259.7,257.0,262.8,245.0,282.2,282.2
"Andrew_Cement","231016","measured","TUN","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,"",0.0,0.0,"","","","","","","","","","","",18.17,18.17,18.17,25.44,29.07,32.71,29.44,31.01,29.07,29.07,11.74,29.07,29.07,41.12,58.15,79.95,83.59,83.59,90.86,101.8,112.7,142.1,189.0,178.1,199.9,170.4,217.6,200.3,163.5,178.4,178.1,225.3,225.7,236.2,232.6,250.5,297.7,269.2,287.4,310.3,259.5,267.3,308.2,239.1,287.2,442.7,694.9,896.1,1020.0,899.8,1445.0,1410.0,1555.0,1521.0,1737.0,1650.0,1671.0,1693.0,2060.0,2059.0,2202.0,2380.0,2556.0,2369.0,2298.0,2388.0,2536.0,2955.0,2994.0,3157.0,3171.0,3505.0,3526.0,3660.0,3730.0,4005.0,3988.0,4291.0,3414.0,4253.0,3713.0,4658.0,4937.0,4306.0,3992.0,4262.0,4176.0,3535.0,4245.0,4245.0
"Andrew_Cement","231016","measured","TUR","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",29.07,32.71,29.07,50.83,54.46,58.15,83.59,65.42,69.05,105.4,130.9,141.7,130.9,134.6,105.4,83.59,141.7,141.7,159.9,174.4,170.8,185.3,196.3,196.2,225.3,261.7,349.0,407.1,479.7,625.1,748.8,857.5,1007.0,1003.0,1148.0,1334.0,1454.0,1646.0,1912.0,2100.0,2337.0,2864.0,3151.0,3703.0,4107.0,4332.0,4294.0,5103.0,5850.0,6507.0,7167.0,6389.0,5926.0,6873.0,7156.0,6119.0,7028.0,7793.0,8798.0,9593.0,9821.0,10220.0,10440.0,12020.0,13270.0,13050.0,13490.0,14130.0,14660.0,15100.0,15290.0,14590.0,15180.0,15090.0,15510.0,16020.0,17210.0,19120.0,20840.0,22780.0,24850.0,27040.0,29980.0,31450.0,31370.0,33910.0,34500.0,34440.0,37530.0,39470.0,39410.0,32350.0,40810.0,44230.0,38250.0
"Andrew_Cement","231016","measured","TUV","CO2","CO2 * kt / year","2.A.1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Andrew_Cement","231016","measured","TWN","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.4,112.7,152.6,119.9,0.0,0.0,94.49,116.2,145.3,163.7,192.6,221.8,258.0,265.2,290.7,290.7,298.0,501.3,527.0,585.1,745.0,923.1,1108.0,1163.0,1207.0,1538.0,1723.0,1974.0,2021.0,2126.0,2493.0,2899.0,3011.0,3047.0,3355.0,4324.0,5104.0,5658.0,5871.0,6937.0,7073.0,6626.0,7304.0,7019.0,7108.0,7299.0,7720.0,8516.0,8890.0,9093.0,9535.0,10330.0,11680.0,11130.0,10930.0,10610.0,10640.0,9975.0,9262.0,8824.0,9086.0,9774.0,9313.0,9546.0,9977.0,9812.0,9484.0,8504.0,7865.0,8105.0,8512.0,7996.0,8030.0,7088.0,6313.0,5395.0,5357.0,5378.0,5508.0,5760.0,5850.0,5485.0
"Andrew_Cement","231016","measured","TZA","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.37,72.69,76.15,83.59,83.59,87.22,116.3,156.3,145.4,131.0,118.6,124.3,108.7,131.9,140.9,179.6,180.7,188.4,163.2,132.2,130.5,128.8,80.61,223.3,221.7,221.3,221.0,220.7,128.5,242.8,295.3,252.2,315.5,337.3,336.8,362.4,411.5,473.9,509.7,541.3,537.8,631.1,675.4,747.5,891.5,921.4,986.9,913.2,1088.0,1215.0,1577.0,1627.0,1747.0,2524.0,2517.0,2519.0,2519.0
"Andrew_Cement","231016","measured","UGA","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,10.9,21.81,25.44,29.07,43.61,50.88,39.98,36.34,32.71,29.07,25.44,36.34,65.42,58.15,69.05,76.32,87.22,94.49,100.4,81.33,66.25,72.19,44.05,40.07,36.19,35.65,22.34,3.143,3.093,6.089,8.985,8.838,8.69,5.695,2.798,5.499,5.4,9.735,17.69,17.36,17.02,12.02,27.8,80.11,90.99,98.57,104.2,107.8,123.7,141.8,138.7,149.2,164.0,163.0,145.2,185.5,200.5,323.3,394.6,428.3,358.0,392.7,348.6,373.0,375.5,382.4,459.4,559.0,628.1,628.1
